LP	source	translation	reference	HUMAN_score	sentBLEU
fi-en	Liverpool-manageri Brendan Rodgers istutti Balotellin Barcelonaan matkanneen Luis Suarezin rooliin joukkueen toiseksi hyökkääjäksi Daniel Sturridgen rinnalle.	Barcelona Liverpool-manageri Brendan Rodgers istutti Balotellin matkanneen Luis Suarezin 's role in the team alongside Daniel Sturridgen. Secondly, as the aggressor.	Liverpool manager Brendan Rodgers positioned Balotelli in the role of Luis Suarez, who had travelled to Barcelona, as team’s second striker together with Daniel Sturridge.	-0.21093543430603	0.0920475
fi-en	Alueen päästöt on kuitenkin tutkittu, eikä selvityksissä ole tullut esille ohjearvoja ylittäviä havaintoja.	However, emissions from the region have been investigated, and the reports have not come up with more than a number of findings.	However, the emissions of the area have been checked and the investigations haven’t brought up any findings that would exceed the guideline values.	-0.0342169330477619	0.104157
fi-en	Henry syntyi seitsenlapsiseen Jamaikasta lähtöisin olevaan siirtolaisperheeseen Dudleyssa Britannian Midlandsin alueella vuonna 1958.	Henry was born in the Dudley family of seven Jamaica in the British Midlands in 1958.	Henry was one of seven children born to Jamaican immigrants in Dudley in the Midlands in 1958.	0.314082283387907	0.214754
fi-en	Hokeminen SIITÄ MITÄ TAPAHTUI, JOS TAPAHTUI, ikään kuin se olisi tapahtunut eilen, jos se ylipäänsä tapahtui, tuhoaa maan perustavanlaatuista elinvoimaa.	Repeat of what happened, if it happened, as if it had happened yesterday, if it ever happened, destroying the country's fundamental economic vitality.	To still be harping on about WHAT HAPPENED, IF IT HAPPENED, as though it happened, if it happened, yesterday, is to sap the country of its essential life force.	0.124368642914785	0.134931
fi-en	Ilmoitukseen kuului kuva olohuoneesta, missä sika nojasi päätään sohvaan.	Announcement was picture of the elephant, where nojasi decide sohva pigs.	The particulars featured a picture of the living room of the house - which included a pig with its head resting on a settee.	-1.02127218771982	0.0650267
fi-en	Sunnuntai-iltana Tikkapurontiellä liikekiinteistöön murtauduttiin.	On Sunday evening Tikkapurontiellä broken into commercial property.	On Sunday evening, in Tikkapurontie, a commercial property was broken into.	-0.00812541399045007	0.164814
fi-en	Koulujen avaus aiheutti iloa ja jännitystä rakettien pommittamissa eteläisen Israelin yhteisöissä, mutta taistelujen jäljet ovat edelleen nähtävissä.	The opening of schools was a source of joy and tension pommittamissa rockets into southern Israeli communities, but the marks of the fighting are still visible.	The start of school brought a sense of joy and excitement to rocket-scarred communities in southern Israel, but the signs of the fighting remained fresh.	0.0795550575939896	0.153526
fi-en	Eric on uskollinen kauluspaita-tyylilleen.	Eric is a staunch red shirt style.	Eric is faithful to his shirt style.	-0.358687127632055	0.307394
fi-en	Israel ja Hamas sopivat toistaiseksi voimassa olevasta tulitauosta viime tiistaina.	Israel and Hamas agreed so far from the current ceasefire last Tuesday.	Israel and Hamas agreed to an open-ended truce last Tuesday.	0.412313884222669	0.332603
fi-en	Tavaratalokaupan alamäki jatkui myös heinäkuussa, kertoo Päivittäistavarakauppa ry.	Supermarket sales also continued to decline in July, tells Päivittäistavarakauppa ry.	The decline of the trade in the department stores continued also in July, The Finnish Grocery Trade Association (FGTA) says.	-0.794105152207323	0.078661
fi-en	Yhtiö tarjoaa yksityislentokoneen lisäksi myös muita kulkuneuvoja, kuten Rolls-Royce Phantomin, Aston Martinin tai McLaren P1:n, jotta asiakas voi varmistaa mahdollisimman ikimuistoisen saapumisen yliopistoon.	The company offers private aircraft but also other vehicles such as Rolls-Royce Phantom, an Aston Martin and McLaren P1, so that the customer can ensure the most memorable arrival at the university.	To make the maximum impact arriving at university, the company also offers transport options including private jet, Rolls-Royce Phantom, Aston Martin or McLaren P1.	0.215890727156486	0.0793834
fi-en	Soraääniä ei kuulunut kokouksessa kun tontista päätettiin, kertoo kunnanjohtaja Pauli Syyrakki.	Dissenting voices could not be heard at the time decided tontista, says mayor Pauli reason rakki.	There were no notes of discord at the meeting when the lot decision was being made, tells mayor Pauli Syyrakki.	-0.361426405249982	0.0991407
fi-en	Kari Kalin (oik.) venytteli joukkuetoveriensa kanssa.	Kari Kalin (right.) Stretched with the other players.	Kari Kalin (right) was doing some stretching with his teammates.	0.882503376303986	0.176625
fi-en	Jos mahdollista, pysyttele lähellä pintaa kuvatessasi uima-altaassa, järvessä tai meressä.	If possible, stay close to the surface in a swimming pool, lake or ocean.	If possible, stay close to the surface when you shoot in a pool, a lake or the ocean.	0.337422781044134	0.437979
fi-en	Siitä ei tarvitse puhua enempää – tästä olemme yhtä mieltä.	It doesn't need to talk about it any more - we agree.	No more needs to be said - on this we agree.	0.431136515065875	0.162617
fi-en	Sattumia tapahtuu.	Coincidences happen.	Coincidences happen.	1.22827294396143	1
fi-en	Vahvistunut punta on kuitenkin tehnyt Lontoon kiinteistöistä vähemmän houkuttelevan kohteen viime kuukausina - osan mielenkiintoon ovat vaikuttaneet myös uudet kiinteistöverolait ja poliittinen retoriikka mahdollisesta ”kartanoverosta” ennen toukokuun yleisvaaleja.	"The pound has strengthened, however, made the London property less attractive to the last few months - part of the interest of have also contributed to the new the real estate tax laws and political rhetoric of a possible ""the map over the buy"" before the May general elections."	"However, a strengthening pound has in recent months made London property less attractive to foreign buyers - some of whom have also been deterred by the introduction of new property taxes and political rhetoric around a potential ""mansion tax"" ahead of the general election next May."	0.04294808223195	0.159753
fi-en	Vuorosanojen opettelu ”Fences”-näytelmään oli haastavaa.	The word discipline 'fences' drama was challenging.	Learning his lines for Fences was challenging.	-0.694791463896544	0.244462
fi-en	Viihdemaailmassa on kuhissut sen jälkeen, kun joukko Jennifer Lawrencen alastonkuvia julkaistiin internetissä laajan julkkiskuvahakkerointiskandaalin seurauksena.	The entertainment world is has kuhissut after a series of Jennifer Lawrence were published on the Internet a vast julkkis as a result of broad julkkiskuvahakkerointiskandaalin.	Tinseltown is reeling after a series of explicit photos showing a nude Jennifer Lawrence hit the internet in a major celebrity hacking scandal.	-0.94013118306294	0.167304
fi-en	Jotkin kamerat kestävät vain 5 jalan syvyyttä, toiset jopa 50-60 jalan syvyyttä.	Some sustainable only 5 foot the depths of the cameras, the depths of the second even 60 feet.	Some cameras are rated to only 5 feet, others to 50 or 60 feet.	-0.362820897939735	0.117942
fi-en	Texasin Perryn mukaan herjaava twiitti oli luvaton	Texas, according to an avalanche of rock was illegal 	Texas' Perry Says Disparaging Tweet Unauthorized	-0.970489159932528	0.118684
fi-en	Stand-up-komiikasta pidättäytyminen on tahdonkysymys, sillä välittömän kiitoksen saaminen tuntemattomalta yleisöltä vaikuttaa vaaralliselta.	Abstinence Stand-up-komiikasta has tahdonkysymys, because getting immediate praise tuntemattomalta from the public seems dangerous.	I'm just choosing not to do stand-up because that thing of getting instant gratification from a room full of strangers I guess is kind of dangerous.	-0.879342103169896	0.0471687
fi-en	Areva on toimittanut Teollisuuden Voimalle TVO:lle Olkiluoto 3:n päivitetyn aikataulun.	Areva has submitted to industry forces tvo:lle straw Island 3 updated timetable.	Areva has provided Teollisuuden Voima Oyj (TVO) with an updated schedule for Olkiluoto 3.	-0.834673279739775	0.124383
fi-en	George Websteriä syytetään Nairnin ja Pitlochryn hotelliraiskauksista	George Websteriä Nairnin and accused Pitlochryn hotelliraiskauksista	George Webster accused of Nairn and Pitlochry hotel rapes	-0.888337900291525	0.165998
fi-en	Aiemmin tänä vuonna tehdyn tarkastuksen mukaan ”haamutyöntekijöiden” palkkoihin ja muihin taloudellisiin väärinkäytöksiin kului kuussa vähintään miljoona dollaria.	"Earlier this year, according to an audit of the ""haamutyöntekijöiden"" salaries and other economic mismanagement took a month for at least $1 million."	"An audit earlier this year found that at least $1m (£700,000) a month was lost in payments to ""ghost workers"" and other financial malpractice."	-0.473383232452445	0.107149
fi-en	Näkökulma susien ulvontaan (kin): Miten fanimäärän kasvun voi selittää?	Aspect of the wolves howling (even): How the fan of the amount of growth can explain?	A viewpoint to wolves’ howling (too): how can you explain the fan group growth?	-0.289850896268436	0.115028
fi-en	Valtuuston kokousta ei lähetetä suorana teknisten ongelmien vuoksi	The meeting of the council will not be sent as a direct result of the technical problems	The council meeting will not be broadcast live due to technical problems	0.532232301271742	0.17695
fi-en	Lehtitietojen mukaan kauppahinta on noin 8 miljoonaa euroa.	According to press reports, the purchase price is approximately 8 million euros.	The purchase price is, according to some media, approximately 8 million euros.	0.934461348000733	0.343893
fi-en	Joan Riversin perhe ”toivoo parasta”	Joan Riversin family is hoping for the best, ''	Joan Rivers' Family Keeping 'Our Fingers Crossed'	0.292066841051205	0.14114
fi-en	Susanna Mälkki kertoo aloittavansa uudessa tehtävässään iloisena ja ylpeänä.	Susanna Mälkki tells to start in his new role, happy and proud.	Susanna Mälkki says she will start her new task happy and proud.	0.212182491153765	0.247124
fi-en	Lavrov muistutti myös, että Venäjä tulee vastaamaan mahdollisiin uusiin talouspakotteisiin.	Lavrov also said that Russia will respond to the prospect of new economic sanctions.	Lavrov also reminded that Russia will respond to possible new economic sanctions.	0.993292856135134	0.44803
fi-en	”Ja sinun paksu pääsi on se, mikä minua kieroutuneesti viehättää sinussa”, hän sanoi...	"The Fat "" and you got is what appeals to you in shouldering "", he said..."	"""And your thick head's the very reason I'm perversely attracted to you,"" she said..."	-0.977047431525358	0.0851301
fi-en	Henryn tv-ura alkoi 70-luvun puolivälissä. ”Melko pitkään olin tv:n ainoa musta imitaattori ja koomikko”, hän kertoo.	"Henry's TV career began in the middle of the 1970s. ""Quite a long time I was tv's the only black impressionist and comedian,"" he says."	"His TV career was launched in the mid-Seventies: ""For quite a long time I was the only black impressionist/comedian on telly."""	0.667165733873571	0.264458
fi-en	Lawlessin mukaan Australiassa alkanut kevät lisää myynnissä olevien asuntojen määrää tulevien kuukausien aikana, mikä on todellinen testi asuntomarkkinoille.	According to lawlessin in Australia begun in the spring of extra sale to the number of housing in the coming months, which is a real test for housing.	"Mr Lawless said that now spring has begun there would be a rise in listings of properties for sale over the coming few months, which would be a ""real test"" for the market."	-0.112202852789078	0.0760747
fi-en	Poltettujen vaateriekaleiden lisäksi autosta löytyi katkaistu haulikko.	Shreds of clothing in the car they found a sawed-off shotgun.	In addition to the burnt garment shreds, a sawn-off shotgun was found in the car.	-0.032517507470058	0.118405
fi-en	Kiinan kansankongressin päätös antaa käytännössä kommunisteille vallan kitkeä pois kaikki ehdokkaat, jotka eivät tottele Pekingiä.	China's National People's Congress decision actually gives the power of the Communists to weed out any candidates who do not obey Beijing.	The decision by China's National People's Congress essentially allows Communist leaders to weed out any candidates not loyal to Beijing.	0.646162680961612	0.329201
fi-en	Lavrov vaati kuitenkin, että Ukrainan joukkojen on välittömästi vetäydyttävä asemiin, joista ne eivät voi tulittaa siviilejä.	Mr Lavrov insisted, however, that Ukrainian forces must immediately withdraw from which they cannot fire on civilians.	However, Lavrov demanded Ukraine to pull back to positions from which they can’t fire at civilians.	0.459283857852534	0.154643
fi-en	TMZ:n mukaan näyttelijä Mary Elizabeth Winstead on vahvistanut, että hänestä leviävät kuvat ovat aitoja.	TMZ's, actress Mary Elizabeth Winstead has confirmed that he will spread the pictures are genuine.	According to TMZ, actress Mary Elizabeth Winstead has confirmed that the photos of her that are circulating are real.	-0.319742454046493	0.358651
fi-en	Microsoftin medioille lähettämässä tiedotteessa yhtiö toteaa, ettei se kerro kaikkien datakeskuksiensa sijaintia turvallisuussyistä.	In the information sent to media companies Microsoft says that it does not reflect all the location of the datakeskus for security reasons.	In the note sent to the media Microsoft says that due to security reasons it doesn’t tell the location of all its data centres.	-0.0673531471196119	0.182414
fi-en	Seppo Sirkka oli ainoana suomalaiskuvaajana vuoden 1982 turnauksessa Argentiinassa, jossa legendaarinen Reino Kosonen oli Suomen kakkosvalmentajana ja nykyinen pelaaja-agentti Jouni Parkkali yleispelaajana.	Seppo Sirkka terms was the sole Finnish 1982 hosted in Argentina, where legendary Reino Kosonen was Finland's second coach and current player agent Jouni Park Kali General pelaajana.	Seppo Sirkka was the only Finnish photographer in the 1982 tournament in Argentina, where the legendary Reino Kosonen was Finland’s secondary coach, and Jouni Parkkali, who nowadays is an agent for players, was an opposite hitter.	-0.387671527625564	0.157072
fi-en	Keskus on Microsoftin mukaan jo täysin varusteltu sekä kytketty verkkoon.	According to Microsoft, the debate is already completely equipped and linked to the network.	According to Microsoft, the centre is already fully equipped and connected to the network.	0.199719164800799	0.391295
fi-en	"Sitten voi tulla jo tiukkaa"", arvioi Kosonen."	Then there can be a strict '.	Then it might get tougher,” Kosonen assesses.	-0.956823538815085	0.185751
fi-en	Olen aina pyrkinyt välttämään Shakespearea.	I have always tried to avoid Shakespeare.	I had a real allergy to Shakespeare.	0.343919262621873	0.220896
fi-en	Älä hylkää koko ajatusta ennen kuin tiedät, mistä puhut.	We do not reject the whole idea before we know what we are talking about.	Don't slag it off if you don't know what you're talking about.	0.259472467404419	0.136129
fi-en	Oikeusministeri Christiane Taubira kuitenkin aiheutti eripuraa ilmestymällä eriäviä mielipiteitä esittäneiden sosialistikansanedustajien tapaamiseen ja kritisoimalla sosialistipuoluetta siitä, että se sallii ”Ranskan luopua toivosta tulevaisuuden suhteen”.	"However, Justice Minister Christiane Taubira caused the divisive views showing up sosialistikansanedustajien requesting a meeting of the Socialist Party, and the fact that it allows, ""the French gave up hope for the future."""	"But Christiane Taubira, the justice minister, put a spanner in the works by turning up to a meeting of rebel Socialist MPs and criticising the Socialist Party for letting the French ""lose faith in their future."""	-0.597205890605044	0.0930439
fi-en	Minä katson nyt krikettiä.	I think now cricket.	I want to watch the cricket.	-1.10583760102241	0.241178
fi-en	Veikkausliigaa on jäljellä vielä seitsemän kierrosta, joten espoolaisilla on vielä aikaa välttää putoaminen Ykköseen.	Veikkausliiga is still seven round, so there is still time to avoid fall espoolaisilla number one.	There still are seven rounds to go in the Veikkausliiga league, so the Espoo club still has time to avoid falling to the 1st division.	-0.685114724012685	0.0999104
fi-en	Heinä- ja elokuun helteiden vuoksi koko kesästä tuli tavanomaista lämpimämpi.	In July and August as a result of the entire summer heatwaves became warmer than usual.	Due to the hot weather in July and August, the summer was warmer than normal.	0.426950296056386	0.138471
fi-en	Miksi isäsi rakasti jotain tuollaista?	Why is your father loved something like that?	Why would your father have loved something like that?	0.113637108589146	0.468404
fi-en	Minun piti kasvaa aikuiseksi julkisuuden valokeilassa, minun piti oppia tuottamaan vitsejä liukuhihnalta vuosina 1975–1985, samalla kun elin tähteyttä ja olin televisiossa. Se oli vaikeaa aikaa.	I had to grow up in the spotlight, I had to learn to produce a veritable jokes from 1975 to 1985, while the body of the star and I was on TV, and it was a difficult time.	Not only did I have to grow up in the public eye, I had to learn how to be an efficient joke-delivering mechanism between 1975 and 1985, whilst being a star, being on television and it was really difficult.	0.0583643887840906	0.224792
fi-en	Esme Nussbaum katsoi ympärilleen Rabinowitzin puhuessa.	Rabinowitzin Esme Nussbaum looked around, talking.	Esme Nussbaum looked around her while Rabinowitz spoke.	-0.673709452451722	0.29459
fi-en	Vuonna 1994 perustettu teatteri vastustaa työttömyyttä, syrjäytymistä ja passiivisuutta.	In 1994, founded the theatre is opposed to unemployment, exclusion and passivity.	The theatre, which was founded in 1994, is against unemployment, exclusion and passivity.	0.210008953384911	0.29923
fi-en	ja tylsää.	and boring.	And it's tedious.	0.0374814013975887	0.387539
fi-en	Korkeatasoisen rakennuttajan Berkeleyn perustajan ja puheenjohtajan Tony Pidgley sanoi maanantaina, että ”kuluvan talousvuoden alusta lähtien markkinat ja kauppojen määrä ovat palautuneet normaaleiksi vuoden 2013 piikin jälkeen” ja lisäsi, että tämä on mahdollistanut ”vakaan toimintaympäristön”.	"The high level of promoter Berkeley's founder and chairman Tony Pidgley said on Monday that ""the current "" since the beginning of the year, the market and the number of shops have returned normal after the 2013 piikin"" and added that this "" is a ""stable environment""."	"Tony Pidgley, founder and chairman of upmarket housebuilder Berkeley, on Monday said: ""Since the start of the current financial year, the market has reverted to normal transaction levels from the high point in 2013,"" adding that this offered a ""stable operating environment."""	-0.139665234675213	0.106199
fi-en	Kuolonuhrien lukumäärä nousi maanantaina kahdeksaan Pariisin esikaupungissa sattuneen kerrostaloräjähdyksen jäljiltä.	, The death toll rose to eight Monday in Paris, the town of Field tower explosion. 	The death toll from an explosion in an apartment building in Paris suburb rose to eight on Monday.	0.236502643644446	0.188935
fi-en	Tämä porukka on valmis elämysmatkaan MM-kisoihin, mutta heidän perusajattelussaan kotimaan sarjat eivät kaksisesti kiinnosta.	This lot is ready for an initial trip to the Cup, but their basic philosophy in its domestic suites are two potentially interested. 	This bunch is ready for travelling to the World Championships in order to have a great experience, but in their basic thinking the domestic series aren’t too interesting.	-0.253841269075111	0.118505
fi-en	Jos mahdollista, pysyttele lähellä pintaa kuvatessasi uima-altaassa, järvessä tai meressä.	If possible, not close to the surface kuvatessasi - in swimming pools, in lakes or in the ocean.	If possible, stay close to the surface when you shoot in a pool, a lake or the ocean.	-0.885288203112633	0.255432
fi-en	Menet myös liian pitkälle sanoessasi, että he vuodattivat ’vihaansa ja epäluottamustaan muihin’”.	Went a little too far to say that they could ’ anger and lack of confidence to other ’ s'.	"You go too far, as well, in speaking of them venting their ""anger"" and ""mistrust"" on ""others."""	-0.504929803030437	0.0726434
fi-en	Uusi Gösta-museo avattiin kesäkuussa ja esillä siellä on ollut muun muassa pop-taiteen klassikkoteoksia Andy Warholilta ja Roy Lichtensteinilta.	The new Gösta Museum was opened in June and there has been present, among other things, to pop klassikkoteos of Art and Andy warholilta Roy lichtensteinilta.	The new Gösta Museum was opened in June, and it has displayed for example classic pop art works from Andy Warhol and Roy Lichtenstein.	-0.190189647214567	0.289045
fi-en	Muistan pelin, kun oli paikalla.	I remember the game when it was here.	I remember the match because I was present.	0.263215282661048	0.315598
fi-en	Demokratiaa puolustavan kampanjan takana oli suurelta osin Occupy Central With Love and Peace -liike, jonka järjestäjät ovat uhanneet estää liikemaailman korttelin toiminnan, jos Peking ei myönnä Hongkongille aitoa yleistä äänioikeutta.	Democracy behind a defensive campaign was largely Occupy Central With Love and Peace Movement, which the organizers have threatened to block the business world block action if Beijing does not grant Hong Kong a genuine universal suffrage.	Behind much of the pro-democracy campaign in Hong Kong is the Occupy Central With Love and Peace movement, whose organizers have threatened to shut down the financial district if Beijing does not grant authentic universal suffrage.	0.281103529672953	0.341696
fi-en	Nato-huippukokouksen vastustajat protestoivat Newportissa viime viikonloppuna.	Opponents of the NATO summit in protest Newporti by last weekend.	There have been protests over the weekend by those opposed to the Nato summit in Newport.	0.0389978186847737	0.108116
fi-en	Saksalaismies tuli paikalle hetki meidän jälkeemme, kun olimme miettineet, mitä tehdä koiran kanssa ja kantaneet koiraa hetken sylissä alas rinteeltä, Soini kertoo.	German man came here for a moment after us when we had been thinking about what to do with the dog and have taken the dog for a moment's arms down the slope, soininen says.	The German guy came there soon after us, when we had been thinking what to do with the dog and carried it in our arms down the hill for a while, Mr Soini tells.	-0.180775635161615	0.347353
fi-en	Ranskan hallitseva puolue kärsi murskatappion maaliskuun kuntavaaleissa ja äärioikeisto piti hallussaan listakärkeä toukokuun EU-vaaleissa.	The French governing Party had suffered crushing defeat in the kuntavaali of March and the extreme right listakärki possession of the European elections in May.	France's ruling party suffered a drubbing in March municipal elections and the far-right National Front came out on top in EU elections in May.	-0.493982651459772	0.11902
fi-en	”Olet minusta viehättävä paksujen nilkkojesi takia”, hän yritti korjata tilannetta.	"""You are I think it an attractive because of thick ankles,"" he tried to remedy the situation."	"""Your thick ankles are the very reason I'm attracted to you,"" he tried instead."	-0.423612939887462	0.117503
fi-en	Nousun myötä kesä-, heinä- ja elokuun ajan hintojen nousu oli yhteensä 4,2 prosenttia eli enemmän kuin samoina kuukausina vuoden 2007 jälkeen.	With the rise in June, July and August, the increase in prices was a total of 4.2%, more than in the same months after 2007	The rise brought the total gain over the June, July and August to 4.2 per cent, the biggest rise over the winter months since 2007.	0.343669761478622	0.113717
fi-en	Sen jälkeen varsinaisia eläkeneuvotteluita on tarkoitus jatkaa.	After a proper pension negotiations should continue.	The aim is to continue the actual pension negotiations after that.	0.0132113411055718	0.138052
fi-en	Viihdemaailmassa on kuhissut sen jälkeen, kun joukko Jennifer Lawrencen alastonkuvia julkaistiin internetissä laajan julkkiskuvahakkerointiskandaalin seurauksena.	Consumer hissut every man in the world, after a series of Jennifer Lawrence naked photos were published on the Internet as a result of a major celebrity photo hacking scandal.	Tinseltown is reeling after a series of explicit photos showing a nude Jennifer Lawrence hit the internet in a major celebrity hacking scandal.	-0.254954182609074	0.191896
fi-en	Lahjatontti sijaitsee Koiskalassa, Kärkjärven rannalla.	Lahjatontti located on koiskalassa, kärkjärven seacoast.	The gift lot is located in Koiskala, by lake Kärkjärvi.	-0.754943682399211	0.113412
fi-en	Palvelu on paras mahdollinen vaihtoehto opiskelijoille, jotka muuten raahaisivat omaisuuttaan maan halki ääriään myöten lastatuissa autoissa.	The service is the best possible option for students who would otherwise raahaisivat property down through the country ääriään lastatuissa vehicles.	The service is an ideal alternative for students who would usually have to haul their belongings across the country in a dangerously overloaded car.	-0.355359868902288	0.206015
fi-en	Uudistunut kalustokin on vanhaa vähäpäästöisempää.	The new equipment is old and low emissions.	Also, the renewed equipment causes less emissions than the old one.	-0.629856900324488	0.121976
fi-en	Petäisenniskan venesatamasta taas oli viety sunnuntain ja maanantain välillä vene perämoottoreineen.	Failing to win a boat from the port again was taken Sunday and Monday between successive boat with a motor. 	And between Sunday and Monday, at the Petäisenniska marina, a boat with an outboard motor attached to it had been taken.	-0.768314657392995	0.119686
fi-en	Nyt olen tyytyväinen ollessani taas Dortmundin mies.	Now I am happy when I was the Dortmund man again.	Now I’m happy to be a Dortmund man again.	0.152184457662574	0.234623
fi-en	Itkonen nostaa urheilun populaarikulttuurin osaksi.	It will raise the popular culture of sport.	Mr Itkonen elevates the sport as part of the popular culture.	-0.470717118340499	0.155871
fi-en	Päästyään viidennelle sijalle Iowan vaalikokouksessa vuoden 2012 presidentinvaalikampanjansa aikana Perry uhosi lopettavansa tasapeliin julkaisemalla Twitterissä kuvan itsestään lenkkeilemässä järvellä tekstin ”Täältä tullaan, South-Carolina!” kera.	Once the fifth place Iowa in cologno monzese, the 2012 during the presidential election campaign Perry uhosi publishing Twitter to end a draw a picture of the text itself lenkkeilemässä lakes' will be here, with the South Carolina! '.	"After finishing in fifth place in the Iowa caucuses during his 2012 presidential campaign, Perry addressed speculation that he might call it quits with a tweet of a photo of himself jogging near a lake, and the words, ""Here we come South Carolina!"""	-0.524048555857274	0.0557785
fi-en	”Pieni ääni mielessäni sanoi minulle: ’Sinun on pärjättävä 10 minuuttia yksin, kunnes tietokone toimii taas.’ ”	"""A small voice in my mind said to me:"" You have to be able to survive alone for 10 minutes, until the computer works again """"."	"""A little voice inside me said, 'You're going to have to do 10 minutes while they fix the computer."""""	0.421249870063301	0.0785069
fi-en	Apollo sijoitti miljardi dollaria Norwegian Cruise -yhtiöön vuonna 2008.	The Apollo invested $1 billion Norwegian Cruise corporation in 2008.	Apollo made a $1 billion investment in Norwegian Cruise in 2008.	0.766439717497866	0.228127
fi-en	Ja sinä vihaat minua, koska nilkkani ovat liian paksut?	And you hate me, because the ankle are too thick?	And you say you hate me because my ankles are too thick?	0.432117156284929	0.259557
fi-en	Kansa itkee sentimentaalisten balladien parissa, ahmii voitetuista vastoinkäymisistä kertovia tarinoita ja vannoo avio- ja perhe-elämän hyveiden nimeen, mutta samalla vanhakantainen julmuus pitää hellittämättömässä otteessaan sekä maalaisyhteisöjä että kaupunkimaisia yhteisasuinalueita, ja lisäksi on todisteita uudenlaisesta, pahasieluisemmasta riitelyntahdosta kodeissa, työpaikoilla, kaduillamme ja jopa leikkipuistoissa.	The nation is crying ballad of sentimentaalis, was the age of bytes adversity telling stories and is married and family life by virtue of its name, but at the same time, the old tripartite cruelty must be unrelenting in its grip in both rural communities and subject to common residential areas, and there is evidence of a new, on the goodwill pahasieluisemmasta row kode, in the workplace, on our streets and even in parks.	The populace weeps to sentimental ballads, gorges on stories of adversity overcome, and professes to believe ardently in the virtues of marriage and family life, but not only does the old brutishness retain a pertinacious hold equally on rural communities as on our urban conurbations, evidence suggests the emergence of a new and vicious quarrelsomeness in the home, in the workplace, on our roads and even on our playing fields.	-0.456212987800838	0.107114
fi-en	Eräs tiskijukka huomasi hänet lavalla tekemässä imitaatioita ja otti yhteyttä New Faces -kykykilpailuun.	A disc jockey spotted him on the stage doing imitations and contacted the New Faces -kykykilpailuun.	A DJ spotted him on stage doing impressions and wrote to New Faces about him.	0.0810235384110111	0.204552
fi-en	Hän oli ottanut kyseiset kuvat vuosia sitten aviomiehensä kanssa.	He had taken the pictures many years ago with her husband.	She had taken those pictures years ago with her husband.	-0.228439425152274	0.48327
fi-en	Ilmoituksessa Connells kuvailee entistä kokoustaloa ”ainutlaatuiseksi yhden makuuhuoneen taloksi”.	"The notice describes the former meeting place for the Connells ""ainutlaatuiseksi for one bedroom houses'."	"In the particulars for the property, Connells described the former meeting house as a ""unique one bedroom detached house."""	-0.499818853962129	0.163184
fi-en	Vain Ukrainan hallitus voi myöntää itäisille alueille niiden tarvitseman itsenäisyyden, Peskov sanoo.	Ukraine's only government can grant to the eastern territories of independence, Peskov says.	Only the Ukrainian government can grant the eastern regions the necessary autonomy, Peskov said.	0.112801933110319	0.20346
fi-en	Henry ”Fences”-näytelmässä Duchess-teatterissa	Henry '' Good -teatterissa	Henry appearing in Fences at the Duchess Theatre	-1.4724735405208	0.132181
fi-en	Niitä ei ollut kielletty – mitään ei varsinaisesti ollut kielletty – niitä ei vain enää soitettu.	They had not been banned – anything not actually been prohibited to them not only no longer played.	Not banned - nothing was banned exactly - simply not played.	-0.0837073911343812	0.0809778
fi-en	Odotan, että Suomi pääsee alkulohkosta jatkoon.	I expect that it will be the policy of the future.	I expect Finland to make it from the first round to the next one.	-0.761465193076249	0.135721
fi-en	Yhtäkkiä peliä jatkettiinkin.	Suddenly the game was continued.	All of a sudden the game was continued.	0.774688734732427	0.417007
fi-en	"Tapahtuneen jälkeen Mikkelsen etsi vielä Facebookissa ""kansainvälisiä sankareita"", jotta voisi kiittää heitä vielä kerran."	"Mikkelsen after finding yet on Facebook ""international heroes"", in order to be able to thank them once again."	After the episode Mikkelsen was still looking for the “international heroes” on the Facebook so that she could thank them once more.	-0.161352042970953	0.116722
fi-en	Henry on joutunut käymään läpi kipeitä lapsuusmuistoja.	Henry has had to undergo the painful childhood memories.	But Henry has had to work through some difficult memories of childhood.	0.625023740877453	0.281464
fi-en	Eräässä vaiheessa mieleeni tuli ajatus: ”Oho, olet muuttunut”.	"At one stage, the idea came to my mind: Oho "", have changed ""."	"There was one moment where I thought, 'Oh, you've changed."""""	0.0052957950111585	0.0883938
fi-en	Ystävyydenpuisto on sijaintinsa puolesta hyvä siksikin, että toiminnat voivat tulevaisuudessa laajentua esimerkiksi Ounaspaviljongin alueelle.	The Park park is good for its location, because it will be able to enlarge in the future, for example, to the pavilion region.	Also, Friendship Park is a good location because in the future the activities can be expanded for example to the area of Ounaspaviljonki.	-0.755241822750503	0.102106
fi-en	Kremlin edustajan välihuomautus, jonka tarkoituksena oli korjata Putinin kommenttien ”väärä tulkinta”, korosti, että Venäjän hallinto käsittelee itäisten alueiden separatistien kapinaa eri tavalla kuin Krimin kohdalla, jolloin se käytännössä katsoen valtasi alueen, jonka 2 miljoonan ihmisen väestöstä enemmistö on etnisesti venäläisiä.	"Heckling from the Kremlin's representative, which was designed to remedy of Putin's comments' wrong interpretation, ""stressed that the Russian regime is on the eastern regions of the separatist rebellion in a different way than in the case of Crimea, when it virtually seized the region, whose 2 million people in the majority of the population is ethnically Russian."	"The Kremlin spokesman's intercession to correct the ""misinterpretation"" of Putin's remarks underscored the Russian leadership's approach to dealing with the separatist rebellion in the east differently from its outright seizure of Crimea, where the majority of the 2 million population is ethnic Russian."	-0.470775008390624	0.143872
