LP	source	translation	reference	HUMAN_score
fi-en	Kuutin mukaan tv-puhe on Sipilältä ovela veto, koska näin tämä pääsee tuomaan oman näkemyksensä esille ilman soraääniä.	Kuutinkanava tv-speech is Sipilä, according to a clever move, because this is how it will be able to bring their own views up without any dissenting voices.	According to Kuutti, a televised speech is a smart move from Sipilä, since this way he is able to highlight his own views without discordant notes.	-0.393464009233914
fi-en	Agony Aunt vastaa suomalaista Leelian lepotuolia.	Agony aunt to inter-ncb leelian lounge chair.	Agony Aunt is equivalent to Finnish Leelian lepotuoli.	-1.15443744912573
fi-en	Metcash yrittää suojella IGA-kauppojaan Aldin hyökkäykseltä Etelä- ja Länsi-Australiassa.	Metcash is trying to protect IGA about his business ALD attack in southern and western Australia.	Metcash is trying to protect its IGA stores from an Aldi onslaught in South Australia and Western Australia.	-0.514819141765145
fi-en	Ehkäpä kaikkein luovin taide asemessuihin liittyen tulee ExCeLin sisäpuolelta, kun näytteilleasettajat kaupittelevat fantastisen kaunisteltuja tuotteita.	Perhaps the most creative art fairs in relation to the weapons come from inside the Excel, the fantastically embellished exhibitors peddling products.	Perhaps the most creative art surrounding the arms fair comes from inside ExCeL, where exhibitors flog fantastically euphemistic products.	-0.277324823396623
fi-en	Frendit lähetetään Comedy Centralilla alusta loppuun, kaikki 236 jaksoa, osallistu #FriendsFest’iin	Friends will be sent to the start of the Comedy Central in the end, all 236 episodes, part of # friends Fest '	Friends is broadcasting on Comedy Central from start to finish - the full 236 episodes - for #FriendsFest	-0.55534848782592
fi-en	Oli Valkoista intiaania, Porin Mattia ja Pele Peltosta.	Was Matt White Indians, Pori and Pele Peltonen.	Valkoinen intiaani, Porin Matti and Pele Peltonen were some of the names.	-0.568205499111804
fi-en	Siksi päädyimme tähän kanavaan, Sipilä selvitti.	That's why we ended up in this channel, Sipilä explained.	That is why we chose this channel, explained Sipilä.	0.522941464883409
fi-en	Useat tutkijat ovat kuitenkin kyseenalaistaneet tietojen kestävyyden ja viitanneet yhteyksiin joidenkin asiantuntijoiden ja tupakkateollisuuden välillä.	Many scientists, however, have questioned the sustainability of the information referred to the links and some experts and the tobacco industry.	But several researchers have questioned the robustness of the data and pointed to links between some experts and the tobacco industry.	0.492045152379621
fi-en	Yksi typerys kirjoitti ja kaikki muut toistivat.	One fool wrote, and all the others echoed.	One idiot wrote, everyone else repeated.	0.996245301007802
fi-en	Yksi typerys kirjoitti ja kaikki muut toistivat.	One fool wrote, and all the other repeated.	One idiot wrote, everyone else repeated.	0.780245541150547
fi-en	Tällaista (Yhdysvaltain presidentti Barack) Obama ja kumppanit harrastavat säännöllisesti.	This kind of (US President Barack) Obama and their partners on a regular basis.	This is what (the President of the United States Barack) Obama and associates do regularly.	-0.776577267948256
fi-en	Tämänviikkoisessa raportissaan Morgan Stanleyn analyytikko Tom Kierath arvioi, että IGA:n jälleenmyyjät voivat menettää vuosittain 360 miljoonaa dollaria myynnissä ja Metcash voi menettää 250 miljoonaa dollaria vuoden 2016 loppuun mennessä.	In this week's report by Morgan Stanley in the analyst Tom Kierath estimates that IGA's retailers may lose $360 million in annual sales and Metcash could lose $250 million a year by the end of 2016.	In a report this week, Morgan Stanley analyst Tom Kierath estimated that IGA retailers could lose $360 million a year in sales and Metcash $250 million by the end of 2016.	0.579399270678677
fi-en	Tärkeää on myös lempeys itseäsi ja muita kohtaan.	It is also important lenience yourself and others.	Also important is to be kind towards yourself and others.	-0.110984358491963
fi-en	Kingfisher on lähes ainoa yritys, jonka ryhmässä on tasan 50 prosenttia naisia, mukaan lukien sen pääjohtaja sekä rahoitusjohtaja.	Kingfisher is almost the only company, whose group is exactly 50% women, including its general manager and the financial director.	Kingfisher is almost alone in having exactly 50 per cent of its team staffed by women, including its chief executive and finance director.	0.529091883106561
fi-en	Harpeer's Bazaar -lehti kokosi Leloupin kuusi kovaa totuutta kulissien takaa.	Harpeer's Bazaar magazine brought six hard truth Leloup behind the scenes.	Harpeer’s Bazaar put together Leloup’s six hard truths from behind the scenes.	-0.249950382161159
fi-en	Samalla hän muistutti, että liitto on antanut Northugille niin taloudellisia kuin muitakin erioikeuksia useiden vuosien ajan.	At the same time, he pointed out that the union has given to Northug as economic and other privileges for several years.	At the same time she reminded people that the federation has given Northug both economic as well other privileges for several years.	-0.0682205561728779
fi-en	Raporttien mukaan teinit ovat sekoittaneet desinfiointiainetta alkoholipitoiseen suuveteen saadakseen vahvemman juoman.	According to reports, teenagers have mixed alcohol without disinfectants peaty water to get a drink.	Teens have reportedly mixed sanitizer with alcohol-containing mouthwash for a stiffer drink.	-0.574503566399347
fi-en	Kyselyssä havaittiin myös, että Carson pärjää hyvin eri demografisten ryhmien parissa ja on syrjäyttämässä Trumpin korkeakoulutettujen republikaaniäänestäjien keskuudessa.	The survey also found that Carson is a very different demographic groups and is pushing Trump among university graduates by Republican voters.	The survey also found Carson doing well across demographic groups, edging out Trump among college-educated Republican voters.	-0.0243736194694902
fi-en	Kyselyssä havaittiin myös, että Carson pärjää hyvin eri demografisten ryhmien parissa ja on syrjäyttämässä Trumpin korkeakoulutettujen republikaaniäänestäjien keskuudessa.	The poll also found that Carson is doing very different demographic groups and has replaced trumpin higher education among Republican voters.	The survey also found Carson doing well across demographic groups, edging out Trump among college-educated Republican voters.	-0.26901125693586
fi-en	Rumpali Sipe Santapukkia esittää Teppo Manner, laulaja Toni Wirtasta Tatu Sinisalo basisti Tuukka Temosta Iiro Panula.	Drummer Sipe santa santa present Teppo Mainland, singer Toni Wirtanen Tatu Sinisalo bassist, Tuukka Temonen Iiro Panula.	Teppo Manner will be drummer Sipe Santapukki, Tatu Sinisalo is singer Toni Wirtanen, and Iiro Panula is bassist Tuukka Temonen.	-1.00394702679124
fi-en	Ammuttuaan tyttöystävänsä Mississippissä maanantaiaamuna - ennen kuin ampui kollegansa myöhemmin samana päivänä - Shannon Lamb kirjoitti viestin, jossa sanoi olevansa ”pahoillaan” ensimmäisestä murhasta ja toivoi, ”että voisi perua sen”, kertoivat viranomaiset tiistaina.	After he shot his girlfriend in Mississippi on Monday morning - before you shoot a colleague later the same day - Shannon Lamb wrote the message, which said he was ”sorry” about the first murder, and I hope ”that I could cancel it”, told the authorities on Tuesday.	"After shooting and killing his girlfriend in Mississippi on Monday morning - and before he shot and killed his colleague later that day - Shannon Lamb wrote a note to say that he was ""sorry"" for the first murder and wished he ""could take it back,"" authorities revealed Tuesday."	0.264507465069568
fi-en	Se on julkaissut Facebookissa oheisen bingon.	It is released on Facebook the attached bingo.	It has published the herewith bingo in Facebook.	-0.454294219872542
fi-en	Aiemmin Suomen kalleimman elokuvan titteli on ollut Jalmari Helanderin Big Gamellä.	Earlier, Finland's most expensive film title has been Jalmari Helanderin Big Gamellä.	Previously it was Jalmari Helander’s Big Game that had the title for the most expensive film in Finland.	0.0547347302565855
fi-en	Mikkosen puoliso Nina Mikkonen myy Huuto.netissä laitteita, jotka aikoinaan olivat alansa edistyneimpiä ammattilaisten välineitä.	Huuto.netissä Mikkosen spouse Nina Mikkonen sells the devices, which at the time were the most advanced tools for professionals in the field.	Mikkonen's partner Nina Mikkonen is selling the equipment, once cutting-edge among the professionals of the field, at Huuto.net.	-0.217402697841852
fi-en	Maksamme nyt laskua, jonka itse aiheutimme, Ahtisaari sanoo lehdelle.	We are now paying the bill, which I instigated, Ahtisaari says for the magazine.	We are now paying the bills we have caused ourselves, states Ahtisaari to the newspaper.	0.0586066543471984
fi-en	Ammattiyhdistysliikkeen asema ei ole enää niin itsestään selvä kuin vielä parikymmentä vuotta sitten.	The role of the trade union movement is no longer so obvious than even 20 years ago.	The position of labour movement is not as axiomatic as it still was two decades ago.	0.166055624509272
fi-en	Ammattiyhdistysliikkeen asema ei ole enää niin itsestään selvä kuin vielä parikymmentä vuotta sitten.	The role of the trade union movement is no longer so obvious more than twenty years ago.	The position of labour movement is not as axiomatic as it still was two decades ago.	0.157720607794505
fi-en	Vaihtomiehelle on hankalaa syöttää joka pelissä, ja siksi haluan mennä syvälle peliin.	Exchange-Man is difficult to enter the game, and that's why I want to go deep into the game.	It's hard for the bullpen to throw every game, and that's why I want to go deep into the game.	-0.648934298624281
fi-en	Vaihtomiehelle on hankalaa syöttää joka pelissä, ja siksi haluan mennä syvälle peliin.	Vaihtomiehelle is difficult to feed on the game, and that is why I want to go deep into the game.	It's hard for the bullpen to throw every game, and that's why I want to go deep into the game.	-0.434801752863693
fi-en	Arkkitehtiveljesten tiedetään hioneen kynttelikön muotoa pitkään ja matemaattisen tarkasti.	Arkkitehtiveljesten milled form for a long time and know the candelabra with mathematical precision.	The architect brothers are known to polish the candleholder shape for a long time and with mathematical precision.	-0.926229748977793
fi-en	Yritykset, joilla on vahva liikevaihto, ohittivat heikon liikevaihdon yritykset vuosien 1994, 1999 ja 2004 korotusten jälkeen keskimäärin viidellä prosenttiyksiköllä.	Companies with strong turnover, passed the weak turnover companies in 1994, 1999 and 2004, after increases by an average of 5 percentage points.	Firms with strong balance sheets outpaced weak balance sheet companies following each of the 1994, 1999, and 2004 rate hikes, by an average of 5 percentage points.	-0.00264872677159985
fi-en	Mutta kansanedustaja Zotov, johtuen hänen isosta koostaan, yksinkertaisesti viipyili, kun hän tuli ulos.	But MP Zot Avramov, because of his large size, simply dwell, when he came out.	But due to his large size, parliamentarian Zotov simply took his time coming out.	-0.218905017172578
fi-en	Voit ladata BBC News -sovelluksen iOS- ja Android-laitteille ja lähettää meille kuvia tai juttuja käyttämällä sovelluksen painikkeita.	You can download the BBC News iOS Android applications and equipment and to send us photographs or stories painikkeita applications.	You can download the BBC News app on iOS or Android devices and send us images or contributions using the buttons in the app.	-0.128319752262601
fi-en	Kaupunginjohtaja Timo Nousiaisen mukaan kaupunki sai asiasta yhteydenoton maanantaina, ja asiaan reagoitiin nopeasti.	The mayor of the city, according to Timo nousiaisen got the contacts on the matter on Monday, and to react quickly.	According to the Mayor, Timo Nousiainen, the town received a contact about the matter on Monday, and they were quick to react.	-0.120492958555272
fi-en	Rauhallisimmat matkustajat tulevat Saharan eteläpuolelta.	Calm passengers are coming from south of the Sahara.	The calmest passengers come from sub-Saharan Africa.	0.237623522185856
fi-en	Pääministeri Viktor Orban on kuitenkin väittänyt, että suurin osa saapuvista on taloudellisia pakolaisia etsimässä parempaa elämää, eikä sodan alta pakenevia, jotka ovat oikeutettuja suojeluun - tämä näkemys on vahvasti ristiriidassa muiden EU-maiden, mukaan lukien Saksan, kanssa.	Prime Minister Viktor Orban has, however, claimed that the majority of migrants are economic immigrants looking for a better life, and are fleeing from the war, who are entitled to the protection of this vision is very much at odds with other EU countries, including Germany.	Prime Minister Viktor Orban, however, has insisted that most arriving are economic migrants seeking a better life, not war refugees entitled to protection - a view sharply at odds with other EU nations, including Germany.	0.0480722826163015
fi-en	Tyttö käytävälläni kysyi naapuriltaan, voisivatko he soittaa drum and bass -musiikkiaan hiljempaa, koska kello oli kolme aamulla ja hänellä oli tentti aamulla.	Girl in the hallway asked his neighbor if they could play drum and bass -musiikkiaan quieter, because the clock was three in the morning, and he had an exam in the morning.	A girl on my corridor asked her neighbour if they wouldn't mind turning down the drum and bass because it was 3am and she had an exam in the morning.	-0.377424994618818
fi-en	Yrityksessä tarttua ongelmaan Campaign Against Living Miserably (CALM) ilmoitti vuoden 2015 miesten vuodeksi. Tavoitteena oli haastaa kulttuuri, joka estää miehiä hakemasta apua sitä tarvitessaan.	In the enterprise to seize the problem for Campaign Against Living Miserably (CALM) announced in the 2015 man of the year. The aim was to challenge a culture that prevents men seeking help when they need it.	In a bid to address the problem, the Campaign Against Living Miserably (CALM) announced 2015 as the Year of the Male, aiming to challenge the culture that prevents men from seeking help when they need it.	0.161395957131921
fi-en	Hiljaisimpia reittejä lopetetaan kokonaan.	The quietest routes will be stopped.	Some of the quieter routes are eliminated altogether.	0.320104118858731
fi-en	En tiedä, onko osapuolella hirveän suurta intoa käydä keskustelua, jos on saamapuolella yhden suhde sataan.	I do not know whether there is a great deal of enthusiasm for terrible parties hold a debate if there is a 1: 100 saamapuolella.	I do not know, if a party is that excited in taking part in discussions, if they are on the receiving end with a ratio of one to hundred.	-1.08337559534813
fi-en	Toisella tarkkarajaisella matalapaineen rintamalla, joka sijaitsee Kap Verden saariryhmän ja Pienten Antillien puolivälissä, on myös 60 prosentin mahdollisuus kehittyä trooppiseksi pyörremyrskyksi seuraavan kahden päivän aikana, Miamissa sijaitseva sääennustekeskus lisäsi.	In the second a well defined low pressure fronts, which is located in the middle of the Cape Verde Islands and the Lesser Antilles, is also a 60 percent chance to develop into a tropical cyclone during the next two days, Miami, the weather center added.	Another well-defined low-pressure system about midway between the Cape Verde Islands and the Lesser Antilles also has a 60 percent chance of tropical cyclone formation in the next two days, the Miami-based weather forecaster added.	0.172135026110409
fi-en	Fordin Focus RS -mallia on odotettu vuosia kuin kuuta nousevaa.	Ford Focus RS model has been expected for years as the rising moon.	Ford Focus RS model has been relished for years.	-0.781998337491481
fi-en	Roope Salminen esittää Apulanta-yhtyeen alkuvuosiin perustuvassa elokuvassa bändin perustajajäsen Antti Lautalaa.	Scrooge Salminen to Apulanta - Antti Lautala bändin film based on the founding member of the earliest years.	Roope Salminen will play the role of the founding member of Apulanta, Antti Lautala, in the film based on the early years of the band.	-0.798672520415321
fi-en	Roope Salminen esittää Apulanta-yhtyeen alkuvuosiin perustuvassa elokuvassa bändin perustajajäsen Antti Lautalaa.	Roddy Salminen presents in the early years of the Band Aid dung-eaters, based on the film of the band's founding member Antti lautalaa.	Roope Salminen will play the role of the founding member of Apulanta, Antti Lautala, in the film based on the early years of the band.	-1.11851292788329
fi-en	Olgan rooli Apulannan alkuvuosista kertovassa Teit meistä kauniin -elokuvassa on rumpali Sipe Santapukin äiti Sirkka.	"Olga's role in the early years of manure Help You made us a beautiful movie's drummer, ""Sipe"" Santa's mother Sirkka."	Her role in the film protraying the early years of Apulanta, Teit meistä kauniin, is drummer Sipe Santapukki’s mother Sirkka.	-0.788829155709944
fi-en	Ammattiliittojen perjantaina järjestämä iso mielenilmaus on monella tavalla mielenkiintoinen ja poikkeuksellinen.	Trade unions on Friday organised a big protest is in many ways the most interesting and exceptional.	The big demonstration on Friday organised by trade unions is interesting and exceptional in many ways.	0.142909179639691
fi-en	Tämä voi pitää paikkansa lääketieteellisestä näkökulmasta, mutta, kuten myös Wenger myönsi, pelaajan yrittäessä palata kesken kautta on aina olemassa lisävammojen riski.	This may be true in medical point of view, but, as Wenger admitted the player tries to come back, there is always the risk between the additional injuries.	That might be true from a purely medical perspective but, as Wenger also acknowledged, there is the related danger of further injuries whenever any player tries to return midseason.	0.218398203984811
fi-en	Kaivos työllistää noin kuusisataa vakituista työntekijää.	The mine employs some reserve of permanent employees.	The mine amploys about six hundred regular workers.	-0.432307550356053
fi-en	Kun heiltä kuitenkin kysyttiin ”Jos Woodin viimeinen ruusu ei ole sinulle, kenelle sen pitäisi mennä?”, heidän vastauksensa saattoivat tarjota paljastuksen siitä, kuka voitti poikamiehen sydämen.	"However, when they were asked, ""If the Wood's final rose isn't for you, to whom it should go?,"" their answer could provide a revelation about who won a bachelor's heart."	"However when asked the question, ""If not you, who should get Wood's final rose?,"" their answers could have provided a spoiler as to who won the Bachelors heart."	0.826556446097059
fi-en	Nettisivu tarjoaa vaimoehdokkaista kaikki tiedot pituudesta ja painosta aina siihen, millaisella patjalla he mieluiten nukkuvat.	The website offers a wife candidate, but all the information on height and weight always to what kind of mattress they would prefer to sleep.	The website offers information on the wife candidates, everything from their height and weight to what kind of a mattress they like to sleep on.	-0.187393372682748
fi-en	YouTubessa on videoita, joissa teini-ikäiset juovat desinfiointiainetta saadakseen halvan nousuhumalan.	Youtube has videos where teenagers drink sanitizer to get the cheapest the rise of hops.	Videos on YouTube show teenagers drinking sanitizer for a cheap buzz.	-0.286049631350343
fi-en	Upporikas salakuljettajien kuningas, väkivaltainen venekuski, tyylitietoinen lähetyssaarnaaja ja itseään hyvänä jätkänä pitävä taksikuski.	Immensely rich king of smugglers, violent venekuski, tyylitietoinen a missionary and himself as a good jätkänä taksikuski waterproof.	An enormously rich king of the smugglers, a violent boat driver, a style-conscious missionary a taxi driver who thinks he is a good guy.	-0.886086507657883
fi-en	Joten miksi suostuin?	So why go on?	So why do it?	0.284983990326285
fi-en	Eräs Lambin vanhoista ystävistä kuvaili häntä älykkääksi, karismaattiseksi ja hauskaksi.	One lamb from old friends described him as intelligent, charismatic and funny.	One of Lamb's longtime friends described him as smart, charismatic and funny.	0.2813389361653
fi-en	Tämä oli Martinezin ensimmäinen kolmen lyönnin ilta sen jälkeen, kun hän osui neljästi Seattle Marinersia vastaan 6. heinäkuuta.	This was for the first three lines from Martinez, after he hit four against Seattle Mariner on 6 July.	It was Martinez's first three-hit night since he had four hits against the Seattle Mariners on July 6.	-0.214593884931929
fi-en	Nykyään keskustelu on monipuolisempaa, ja myös Marxia voi lähestyä ilman takavuosien ideologista ja poliittista painolastia.	Today the discussion is more diverse, and also Marx can be approached without in the ideological and political baggage.	Now the discussion is more diverse, and it is possible to approach also Marx without the ideological and political baggage of the past years.	0.588408995574209
fi-en	Meidän olisi pitänyt estää tämä katastrofi.	We should have stopped this disaster.	We should have prevented this disaster from happening.	0.633177539518674
fi-en	Pääradalla tuleva R-linja jättää väliin kaksi asemaa.	the future main line R-line miss two stations.	The prospective main line R-train will skip two stations.	0.363552576291234
fi-en	Transport for London ei ole huvittunut tästä luvattomasta ”julistevandalismista”.	"Transport for London is not amused by this unauthorized posters ""vandalism."""	"Transport for London is not amused by this flyposting ""vandalism."""	0.782847958511957
fi-en	FedEx on kärsinyt viime vuosina kansainvälisen prioriteettikuljetuksen vähenemisestä, joka on pysäyttänyt sen Express-yksikön liikevaihdon kehittymisen.	FedEx has suffered a decline in international prioriteettikuljetuksen in the past few years, which has stopped the development of its Express unit's turnover.	FedEx has been hit in recent years by a decline in priority international shipping, which has caused revenue in its Express unit to stagnate.	-0.552396092959686
fi-en	Oikeusjuttu vireillä	Lawsuit pending	Lawsuit pending	1.31158160592339
fi-en	Zimbabwen presidentti Robert Mugabe piti saman puheen, jonka hän oli pitänyt kuukausi sitten.	Zimbabwe president Robert Mugabe kept the same speech, which he had a month ago.	Zimbabwe’s President Robert Mugabe has read out the same speech he already gave a month ago.	0.533151525725996
fi-en	Muistan 2010 kuinka St Georgea kritisoitiin usein siitä, että se on tylsä joukkue, ja Wayne sanoi, ettei voisi vähempää välittää.	I remember in 2010 how St George, often criticised the fact that it's boring team, and Wayne said he could care less about.	I remember in 2010 St George was criticised a lot for being a boring team and Wayne said he didn't give a rat's arse.	0.225211029992621
fi-en	”Numero, josta viesti lähetettiin, ei vastaa, mutta viestin otsikkona on ’kuolema’”, Gonese kertoi toimittajille Mugaben puheen jälkeen.	"""the message sent to the number, which does not correspond to, but the message is entitled"" death ""'gonese, Mugabe told reporters after the speech."	"""The message is coming from a number which is not reflecting but it's titled 'death',"" he told journalists after Mr Mugabe's speech."	-0.58150085877665
fi-en	Euroalueen talous on tuskin toipunut lainkaan.	The euro area economy has barely recovered at all.	The euro area has recovered barely at all.	0.891984409347813
fi-en	Äiti laittaa päälleen nätimmän koltun ja isä sovittelee solmion kaulaansa.	Mother put on at a prettier and father settle the tie around his neck.	Mother changes into a prettier frock and father puts a tie around his neck.	-0.490869448532422
fi-en	Kylän vieressä sijaitsee turvapaikanhakijoille tarkoitettu keskus, jonne päästetään pääasiassa perheitä.	The village is located next to the center for asylum seekers, which is released mainly families.	Right next to the village is a centre for asylum seekers, where mostly families are admitted.	-0.404957072543992
fi-en	Harvat asiat ovat henkilökohtaisempia kuin oma turvallisuutemme tien päällä, mikä tekee ASRB-lautakunnasta oikean idean oikeaan aikaan.	There are few things like a personalized security on the road, which makes asrb board the right idea at the right time.	Few things are more personal than our safety while on the road, making the ASRB the right idea at the right time.	0.0756545893911015
fi-en	Koivunen ymmärtää, että kaupallinen media on närkästynyt Sipilän ilmoituksesta.	Koivunen understand that the commercial media are indignant Sipilä advertisement.	Koivunen understands that the commercial media is indignant about Sipilä’s announcement.	0.375135056237943
fi-en	Ääni vain hieman väristen yliopisto-opettaja Shannon Lamb kertoo hätäpuhelun aikana poliisille, että hän ampui tyttöystävänsä ja että poliisien pitää tulla heidän talolleen.	The voice is just a little bit of university teacher Shannon lamb speaks during an emergency call to the police that he shot tyttöystävänsä and that the police should come to their house.	In a 911 call, his voice only slightly shaky, college professor Shannon Lamb told police he had shot his girlfriend and officers needed to get over to their house.	-0.55444719478823
fi-en	Karjalan kieli on yhä maakunnan erityispiirteitä, samoin mielikuva Joensuusta koko Suomen metsäpääkaupunkina.	The karelian language is still the province of the special features, as well as the image of the river mouth the size of the Finnish forest capital.	The Karelian language is still one of the characteristics of the region, as is the idea of Joensuu being the forest capital of whole Finland.	-0.579047818826328
fi-en	Karjalan kieli on yhä maakunnan erityispiirteitä, samoin mielikuva Joensuusta koko Suomen metsäpääkaupunkina.	The Karelian language is still the province's features, as well as an image from Joensuu throughout the Finnish forest capital.	The Karelian language is still one of the characteristics of the region, as is the idea of Joensuu being the forest capital of whole Finland.	-0.0803202927815193
fi-en	Joka tapauksessa tämä osoittaa, että suurin osa republikaanipuolueen äänestäjistä pitää Trumpin kampanjaa uskottavana.	In any case, this shows that the majority of Republican voters to trump the campaign as a credible.	Still, it shows that a plurality of GOP voters see Trump's campaign as plausible.	-0.19132830480519
fi-en	Joka tapauksessa tämä osoittaa, että suurin osa republikaanipuolueen äänestäjistä pitää Trumpin kampanjaa uskottavana.	In any case, this shows that the majority of Republican voters to Trump's campaign to be credible.	Still, it shows that a plurality of GOP voters see Trump's campaign as plausible.	0.262323157347869
fi-en	Lisäksi hän on viimeisen viiden kauden aikana pelannut Arsenalin 157 liigapelistä vain 65 pelissä.	In addition, he is the last of five during the season played arsenal in 157 league games of only 65 in the game.	He has also played in only 65 of Arsenal's 157 league games during the last five seasons.	-0.591592351654212
fi-en	Euroopassa on käynnissä pahin pakolaiskriisi sitten toisen maailmansodan, ja sen syynä on pääasiassa Syyrian neljä vuotta kestänyt sisällissota, joka on ajanut yli 4 miljoonaa ihmistä kodeistaan tänä vuonna.	Europe is running the worst refugee crisis since the second world war, and its reason is mainly to Syria four year civil war, which has driven more than 4 million people from their homes this year.	Europe is facing its worst refugee crisis since World War II, largely driven by the four-year-old civil war in Syria, which has displaced more than 4 million people this year.	0.435522093531803
fi-en	Eräs tyyppi opiskelija-asuntolassani oli sitä mieltä, että jos ovi ei ollut lukossa, hänet oli kutsuttu sisään.	One guy university housing was the view that if the door was unlocked, he was invited in.	One guy in my student halls had a policy that if a door wasn't locked he was invited in.	0.17671366077465
fi-en	Yhdestä reissusta Emir tienaa kulujen jälkeen noin 8 000 euroa.	One trip from the Emir made after expenses, of approximately 8 000 euros.	After expenses, Emir makes about 8,000 euros for one trip.	-0.394444272888378
fi-en	Näin tapahtuu, kun Yhdysvaltain keskuspankki nostaa korkotasoa	This happens when the US central bank to raise interest rates	Here's what will happen when the Fed raises interest rates	0.307618101024609
fi-en	"Kuinka paljon hakijoista katoaa ""maan alle"" vuodessa?- Suomessa tehtiin vuonna 2013 yhteensä 156 yksin tulleen alaikäisen turvapaikkahakemusta."	"How much of the missing ""in the country in less than a year?"" in Finland, made in 2013, a total of 156 alone minors an asylum application."	How many applicants disappear “underground” every year? - In 2013 there was a total of 156 asylum applications of underage children who arrived alone.	-0.62724447443826
fi-en	Viranomaiset sanoivat tiistaina, että huolimatta maanantaina julkaistuista väitteistä, joiden mukaan Lamb olisi uskonut Prentissin olleen suhteessa Schmidtiin, ei ollut ”lainkaan tietoa tai todisteita” minkäänlaisesta ”kolmiodraamasta”.	"Authorities said on Tuesday that was published Monday, despite allegations that lamb is believed to have been in relation to prentissin schmidtiin, did not have ""any information or evidence of any kind of 'drama' triangle '."	"Despite reports Monday that Lamb allegedly believed Prentiss was also romantically involved with Schmidt, authorities said Tuesday that there was ""no information, no evidence"" of a ""love triangle."""	-0.572267645729565
fi-en	Peter Moody on väittänyt, että Racing Victorian toimitsijat koettivat soluttaa vakojaan hänen talleihinsa viime vuonna, ja uhkaa lopettaa kilpailemisen välittömästi.	Peter Moody has claimed that the Victoria Racing officials vakojaan koettivat to infiltrate his talleihinsa last year, and is threatening to stop competing immediately.	Peter Moody has alleged Racing Victoria stewards attempted to plant a spy in his stables last year and threatened to quit racing immediately.	-0.485214787155892
fi-en	Tuotannonjohtaja Kent Weed istahti keskustelemaan The Hollywood Reporterin kanssa fiinalista sekä siitä, miksei Britten saa enemmän palkkiorahaa, vaikka hän on kaikkien aikojen ensimmäinen kilpailija, joka on onnistunut läpäisemään radan.	A well-known production manager Kent Weed sat to discuss with The Hollywood report an A list of Fiina, as well as to why Britten gets more the bonus money, although he is the first ever contestant, who has managed to pass the track.	Executive producer Kent Weed sat down with The Hollywood Reporter to discuss the finale and why, despite Britten being the first ever competitor to finish the course, won't be awarded any prize money.	-0.554458981613217
fi-en	Jacobsen sanoi olevansa iloinen edustaessaan liittoa, joka huolehtii myös tulevista sukupolvista, eikä anna yhden urheilijan sooloilla.	Jacobsen said he was happy to representing the League, which also takes care of future generations, and not let one of the athlete go it alone.	Jacobsen said she is also happy to represent a federation that takes care also of the future generations and does not let one athlete to play solo.	0.303797402739412
fi-en	62 prosenttia rekisteröityneistä äänestäjistä sanoo, etteivät pidä Clintonia rehellisenä ja luotettavana.	62% of registered voters say that they do not like Clinton as an honest and trustworthy.	Sixty-two percent of registered voters don't think of her as honest and trustworthy.	0.121258121170763
fi-en	90-luvulla oli lama ja tosi ankeaa.	In the Nineties there was a recession and the depressing reality.	It was the recession in the 90s and living was really bleak.	0.126152406395777
fi-en	Uusi elämäntilanne on inspiroinut uusien kappaleiden tekemiseen.	New life is inspired by the new songs in the making.	A new situation in life has inspired me to write new songs.	-0.530559734802407
fi-en	Uusi elämäntilanne on inspiroinut uusien kappaleiden tekemiseen.	New life situation has inspired to make new songs.	A new situation in life has inspired me to write new songs.	0.642233984619538
fi-en	Trumpin suosittuusluvut ovat tehneet täyskäännöksen.	The popularity of Trump's figures have done a U-turn.	Trump's favorability ratings have turned 180 degrees.	0.780911085783947
fi-en	Vuonna 1976 Sylvester Stallone käsikirjoitti Rocky-elokuvan, jossa hän itse näytteli pääosaa.	In 1976, Sylvester Stallone wrote Rocky movie, in which he himself played the main parts.	In 1976, Sylvester Stallone wrote a script to Rocky, in which he starred himself.	0.671174011704779
fi-en	Hän ryntäsi heti alussa kärkeen ja puolusti johtopaikkaansa maanisella juoksulla.	He broke immediately at the beginning of the top and defended the manic management case on the run.	Right in the beginning she ran to the lead and defended her position running like a maniac.	-0.774756311060124
fi-en	Kuusi kymmenestä republikaanista sanoo, että ovat Trumpin kanssa samaa mieltä maahanmuutosta.	Six out of ten Republican, says that with the Trump agree on immigration.	Six in 10 Republicans say they agree with Trump on immigration.	0.220224470606384
fi-en	Amirkhani kertoo saaneensa viestin, jossa pyydettiin katsomaan erästä Instagram-tiliä.	Amirkhani says received a message asking to see an Instagram account.	Amirkhani says he received a message asking him to check out one Instagram account.	0.549787666489836
fi-en	Amirkhani kertoo saaneensa viestin, jossa pyydettiin katsomaan erästä Instagram-tiliä.	Amirkhani tells us that it has received the message, which was asked to watch one of the Instagram account.	Amirkhani says he received a message asking him to check out one Instagram account.	0.176673255615761
fi-en	Unkarin poliisi hyökkäsi satoja pakolaisia vastaan kyynelkaasulla.	Hungarian police attacked hundreds of refugees with tear gas.	Hungarian police has used tear gas against hundreds of refugees.	0.957435707528159
fi-en	Metcash aloittaa ruohonjuuritason kampanjan Aldin alalle tunkeutumista vastaan	Metcash start a grassroots campaign Aldin sector against penetration	Metcash launches grassroots campaign to fight Aldi incursion	-0.316976439185397
