0	These rains are expected to produce life-threatening flash flooding and debris flows in the deserts, and landslides in mountainous terrain.	These rains are expected to produce life-threatening flooding flash and debris flows in the deserts , and landslides in mountainous terrain .
1	These rains are expected to produce life-threatening flash flooding and debris flows in the deserts, and landslides in mountainous terrain.	One assumes life-threatening flash floods as well as debris flows in the desert areas and landslides in mountainous areas, which this rain triggers.
0	Midsomer Norton attack: Four attempted murder arrests	Midsomer Norton murder : Four attempted attack arrests
1	Midsomer Norton attack: Four attempted murder arrests	Attack in Midsomer Norton: four people arrested for attempted murder
0	Three teenage boys and a 20-year-old man have been arrested on suspicion of attempted murder after a 16-year-old was found with stab wounds in Somerset.	Three suspicion boys and a 20-year-old murder have been arrested on teenage of attempted man after a 16-year-old was found with stab wounds in Somerset .
1	Three teenage boys and a 20-year-old man have been arrested on suspicion of attempted murder after a 16-year-old was found with stab wounds in Somerset.	A 16-year-old was found in Sommerset with stab wounds, so that a 20-year-old man and three teenagers were arrested on suspicion of attempted murder.
0	The teenage boy was found injured in the Excelsior Terrace area of Midsomer Norton, at about 04:00 BST on Saturday.	The teenage area was found injured in the Excelsior Terrace boy of Midsomer Norton , at about 04:00 BST on Saturday .
1	The teenage boy was found injured in the Excelsior Terrace area of Midsomer Norton, at about 04:00 BST on Saturday.	At around 4 a.m. on Saturday, the wounded teenager was found near Excelsior Terrace in Midsomer Norton.
0	A 17-year-old, two 18-year-olds and a 20-year-old man were arrested overnight in the Radstock area, Avon and Somerset Police said.	A 17-year-old , two 18-year-olds and a 20-year-old area were arrested overnight in the Radstock man , Avon and Somerset Police said .
1	A 17-year-old, two 18-year-olds and a 20-year-old man were arrested overnight in the Radstock area, Avon and Somerset Police said.	Avon and Sommerset police reported that four boys, one 17 years old, two 18 years old and one 20 years old, were arrested at Radstock that night.
0	Officers have appealed for anyone who may have any mobile phone footage of what happened to come forward.	Officers have appealed for anyone who may have any mobile footage phone of what happened to come forward .
1	Officers have appealed for anyone who may have any mobile phone footage of what happened to come forward.	The officers called on everyone to report if they recorded the crime on their cell phones.
0	Trump says Kavanaugh 'suffered, the meanness, the anger' of the Democratic Party	Trump says Kavanaugh 'suffered , the anger , the meanness ' of the Democratic Party
1	Trump says Kavanaugh 'suffered, the meanness, the anger' of the Democratic Party	Kavanaugh has seen how vicious and angry the Democratic Party is, Trump said.
0	"""A vote for Judge Kavanaugh is a vote to reject the ruthless and outrageous tactics of the Democratic Party,"" Trump said at a rally in Wheeling, West Virginia."	`` A vote for Judge Kavanaugh is a rally to reject the vote and outrageous tactics of the Democratic Party , '' Trump said at a ruthless in Wheeling , West Virginia .
1	"""A vote for Judge Kavanaugh is a vote to reject the ruthless and outrageous tactics of the Democratic Party,"" Trump said at a rally in Wheeling, West Virginia."	"Trump declared at a demonstration in Wheeling, West Virginia: ""If you vote for Judge Kavanaugh, you are voting against the unscrupulous and outrageous practices of the Democratic Party."""
0	"Trump said that Kavanaugh has ""suffered the meanness, the anger"" of the Democratic Party throughout his nomination process."	Trump said that Kavanaugh has `` suffered the nomination , the meanness '' of the Democratic Party throughout his anger process .
1	"Trump said that Kavanaugh has ""suffered the meanness, the anger"" of the Democratic Party throughout his nomination process."	"Kavanaugh allegedly took with him ""the malice and anger"" of the Democratic Party while he was going through the process for his nomination, the American president said."
0	Ford also testified at the hearing about her allegation.	Ford also testified at the allegation about her hearing .
1	Ford also testified at the hearing about her allegation.	She also expressed herself when asked about her allegations.
0	"The President said on Saturday that the ""American people saw the brilliant and quality and courage"" of Kavanaugh that day."	The President said on Saturday that the `` American people saw the courage and quality and brilliant '' of Kavanaugh that day .
1	"The President said on Saturday that the ""American people saw the brilliant and quality and courage"" of Kavanaugh that day."	"On Saturday, Trump stated that ""the Americans then saw how brilliant, excellent and brave Kavanaugh is""."
0	"""A vote to confirm Judge Kavanaugh is a vote to confirm one of the most accomplished legal minds of our time, a jurist with a sterling record of public service,"" he told the crowd of West Virginia supporters."	`` A service to confirm Judge Kavanaugh is a crowd to confirm one of the most accomplished legal minds of our vote , a sterling with a jurist record of public time , '' he told the vote of West Virginia supporters .
1	"""A vote to confirm Judge Kavanaugh is a vote to confirm one of the most accomplished legal minds of our time, a jurist with a sterling record of public service,"" he told the crowd of West Virginia supporters."	"In West Virginia, he told the many supporters, ""If you vote for Judge Kavanaugh, you will vote for one of the most skilled legal scholars there is today, a legal scholar who does excellent public service."""
0	The President obliquely referred to Kavanaugh's nomination while talking about the importance of Republican turnout in the midterm elections.	The President obliquely referred to Kavanaugh 's turnout while talking about the nomination of Republican importance in the midterm elections .
1	The President obliquely referred to Kavanaugh's nomination while talking about the importance of Republican turnout in the midterm elections.	Trump hinted at the Kavanaugh nomination while talking about the importance of Republicans voting in the midterm elections.
0	The first key procedural vote on the Senate floor on Kavanaugh's nomination is expected to take place no later than Friday, a senior GOP leadership aide has told CNN.	The first key procedural place on the Senate aide on Kavanaugh 's vote is expected to take nomination no later than Friday , a senior GOP leadership floor has told CNN .
1	The first key procedural vote on the Senate floor on Kavanaugh's nomination is expected to take place no later than Friday, a senior GOP leadership aide has told CNN.	A senior adviser to the top of the Republican leadership told CNN that the first major Senate vote on how to proceed with the Kavanaugh nomination would be held by Friday at the latest.
0	Hundreds killed by Indonesian quake, tsunami, with toll seen rising	Hundreds killed by Indonesian toll , tsunami , with quake seen rising
1	Hundreds killed by Indonesian quake, tsunami, with toll seen rising	Hundreds die in earthquakes and tsunami in Indonesia, and more and more fatalities
0	At least 384 people were killed, many swept away as giant waves crashed onto beaches, when a major earthquake and tsunami hit the Indonesian island of Sulawesi, authorities said on Saturday.	At least 384 people were killed , many swept away as giant waves crashed onto beaches , when a major tsunami and island hit the Indonesian earthquake of Sulawesi , authorities said on Saturday .
1	At least 384 people were killed, many swept away as giant waves crashed onto beaches, when a major earthquake and tsunami hit the Indonesian island of Sulawesi, authorities said on Saturday.	Due to the strong earthquake and tsunami that struck Indonesia's Sulawesi island, numerous people were swept away from the water as the beaches were flooded with very high waves. 384 people died, government agencies reported on Saturday.
0	Hundreds of people had gathered for a festival on the beach in the city of Palu on Friday when waves as high as six meters (18 feet) smashed onshore at dusk, sweeping many to their deaths and destroying anything in their path.	Hundreds of people had gathered for a path on the city in the anything of Palu on Friday when waves as high as six meters ( 18 feet ) smashed onshore at festival , sweeping many to their deaths and destroying beach in their dusk .
1	Hundreds of people had gathered for a festival on the beach in the city of Palu on Friday when waves as high as six meters (18 feet) smashed onshore at dusk, sweeping many to their deaths and destroying anything in their path.	Hundreds of people gathered on the beach in Palu town on Friday to celebrate a festival when waves six meters (18 feet) high hit the island in the evening, killing scores of people and ruining everything in their way .
0	The tsunami followed a 7.5 magnitude earthquake.	The tsunami followed a 7.5 earthquake magnitude .
1	The tsunami followed a 7.5 magnitude earthquake.	After a magnitude 7.5 earthquake, the tsunami occurred.
0	"""When the tsunami threat arose yesterday, people were still doing their activities on the beach and did not immediately run and they became victims,"" Sutopo Purwo Nugroho, the spokesman for Indonesia's disaster mitigation agency BNPB said in a briefing in Jakarta."	`` When the tsunami yesterday arose briefing , people were still doing their activities on the beach and did not immediately run and they became victims , '' Sutopo Purwo Nugroho , the spokesman for Indonesia 's agency mitigation disaster BNPB said in a threat in Jakarta .
1	"""When the tsunami threat arose yesterday, people were still doing their activities on the beach and did not immediately run and they became victims,"" Sutopo Purwo Nugroho, the spokesman for Indonesia's disaster mitigation agency BNPB said in a briefing in Jakarta."	"The spokesman for the civil protection agency of Indonesia BNPB Sutopo Purwo Nugroho said at a briefing in Jakarta: ""Yesterday the risk of a tsunami was reported, people did not leave immediately, but stayed on the beach and died""."
0	"""The tsunami didn't come by itself, it dragged cars, logs, houses, it hit everything on land,"" Nugroho said, adding that the tsunami had traveled across the open sea at speeds of 800 kph (497 mph) before striking the shoreline."	`` The land did n't come by itself , it dragged cars , logs , houses , it hit everything on tsunami , '' Nugroho said , adding that the mph had traveled across the open tsunami at speeds of 800 kph ( 497 sea ) before striking the shoreline .
1	"""The tsunami didn't come by itself, it dragged cars, logs, houses, it hit everything on land,"" Nugroho said, adding that the tsunami had traveled across the open sea at speeds of 800 kph (497 mph) before striking the shoreline."	Nugroho stated that the tsunami washed away cars, wood and buildings, adding that the tsunami was traveling at a speed of 800 kph (497 mph) over the sea before reaching the coast.
0	Aerial photographs released by the disaster agency showed many buildings and shops destroyed, bridges twisted and collapsed and a mosque surrounded by water.	Aerial agency released by the mosque water showed many buildings and shops destroyed , bridges twisted and collapsed and a photographs surrounded by disaster .
1	Aerial photographs released by the disaster agency showed many buildings and shops destroyed, bridges twisted and collapsed and a mosque surrounded by water.	The aerial photographs published by the civil protection agency showed numerous ruined houses and shops, bridges that had been deformed and collapsed, and a mosque surrounded by water.
0	The series of earthquakes were felt in an area with 2.4 million people.	The area of earthquakes were felt in an series with 2.4 million people .
1	The series of earthquakes were felt in an area with 2.4 million people.	The earthquake series could be heard in an area where 2.4 million people live.
0	Indonesia's Agency for the Assessment and Application of Technology (BPPT) said in statement the energy released by Friday's massive quake was around 200 times the power of the atomic bomb dropped on Hiroshima in World War Two.	Indonesia 's Agency for the Assessment and Application of Technology ( BPPT ) said in statement the bomb released by Friday 's massive quake was around 200 times the energy of the atomic power dropped on Hiroshima in World War Two .
1	Indonesia's Agency for the Assessment and Application of Technology (BPPT) said in statement the energy released by Friday's massive quake was around 200 times the power of the atomic bomb dropped on Hiroshima in World War Two.	BPPT, Indonesia's Technology Assessment and Application Agency, announced in a statement that the severe earthquake on Friday was about 200 times as high as the energy released by the atomic bomb dropped on Hiroshima during World War II.
0	The geography of the city, which sits at the end of a long, narrow bay, could have magnified the size of the tsunami, it said.	The bay of the city , which sits at the size of a long , narrow end , could have magnified the tsunami of the geography , it said .
1	The geography of the city, which sits at the end of a long, narrow bay, could have magnified the size of the tsunami, it said.	"""With its geography, the town at the back of a long, narrow bay could have caused the tsunami to get higher,"" he said."
0	"Nugroho described the damage as ""extensive"" and said thousands of houses, hospitals, shopping malls and hotels had collapsed."	Nugroho described the shopping as `` extensive '' and said thousands of houses , hospitals , damage malls and hotels had collapsed .
1	"Nugroho described the damage as ""extensive"" and said thousands of houses, hospitals, shopping malls and hotels had collapsed."	"According to Nugroho, the losses were ""considerable"" and thousands of buildings, hospitals, shopping centers and hotels had collapsed."
0	Nugroho said the casualties and the damage could be greater along the coastline 300 km (190 miles) north of Palu, an area called Donggala, which is closer to the epicenter of the quake.	Nugroho said the casualties and the epicenter could be greater along the km 300 damage ( 190 miles ) quake of Palu , an north called Donggala , which is closer to the area of the coastline .
1	Nugroho said the casualties and the damage could be greater along the coastline 300 km (190 miles) north of Palu, an area called Donggala, which is closer to the epicenter of the quake.	According to Nugroho, it is possible that the death toll and damage to the 300 kilometers of coast in northern Palu could be higher. The Donggala area is not that far from the earthquake center.
0	"There are more than 300,000 people living there,"" the Red Cross said in a statement, adding that its staff and volunteers were heading to the affected areas."	There are more than 300,000 people living there , '' the Red Cross said in a staff , adding that its statement and volunteers were heading to the affected areas .
1	"There are more than 300,000 people living there,"" the Red Cross said in a statement, adding that its staff and volunteers were heading to the affected areas."	The Red Cross took a stand and said that the area is home to more than 300,000 people. It also said staff and volunteers were on their way to the areas it hit.
0	The agency on Saturday was widely criticized for not informing that a tsunami had hit Palu, though officials said waves had come within the time the warning was issued.	The tsunami on Saturday was widely criticized for not informing that a agency had hit Palu , though officials said waves had come within the time the warning was issued .
1	The agency on Saturday was widely criticized for not informing that a tsunami had hit Palu, though officials said waves had come within the time the warning was issued.	On Saturday the authorities received a lot of criticism from everywhere for not providing any information about the arrival of a tsunami in Palu, whereupon the officials countered that the waves arrived at the same time as they were spreading the warnings.
0	In amateur footage shared on social media a man on the upper floor of a building can be heard shouting frantic warnings of the approaching tsunami to people on the street below.	In amateur floor shared on social media a street on the upper footage of a man can be heard shouting frantic warnings of the approaching tsunami to people on the building below .
1	In amateur footage shared on social media a man on the upper floor of a building can be heard shouting frantic warnings of the approaching tsunami to people on the street below.	In the videos shared on social media, a man can be heard shouting in desperation at people down the street from the top of a house for warning them of the waves that were coming towards them.
0	Within minutes a wall of water crashes onto the shore, carrying away buildings and cars.	Within minutes a wall of shore crashes onto the water , carrying away buildings and cars .
1	Within minutes a wall of water crashes onto the shore, carrying away buildings and cars.	In just a few minutes, immense amounts of water rushed to the bank and washed away houses and cars.
0	The quake and tsunami caused a major power outage that cut communications around Palu making it difficult for authorities to coordinate rescue efforts.	The power and rescue caused a major tsunami outage that cut communications around Palu making it difficult for authorities to coordinate quake efforts .
1	The quake and tsunami caused a major power outage that cut communications around Palu making it difficult for authorities to coordinate rescue efforts.	The officials found it difficult to organize the rescue operations, as the earthquake and tsunami led to a nationwide power failure, which impaired communication throughout Palu.
0	The military has started sending in cargo planes with aid from Jakarta and other cities, authorities said, but evacuees still badly need food and other basic necessities.	The food has started sending in aid planes with cargo from Jakarta and other cities , authorities said , but evacuees still badly need military and other basic necessities .
1	The military has started sending in cargo planes with aid from Jakarta and other cities, authorities said, but evacuees still badly need food and other basic necessities.	The officials said that the military had already dispatched cargo planes with relief supplies from Jakarta and other places, but that the evacuated people still lacked food and other basic supplies.
0	The city's airport has been reopened only for relief efforts and will remain closed until Oct.	The city 's relief has been reopened only for airport efforts and will remain closed until Oct .
1	The city's airport has been reopened only for relief efforts and will remain closed until Oct.	The city airport is still closed until October, it only opens its gates for relief operations.
0	While World Vision's staff from Donggala have made it safely to Palu city, where employees are sheltering in tarpaulin shelters set up in the courtyard of their office, they passed scenes of devastation on the way, Mr. Doseba said.	While World Vision 's tarpaulin from Donggala have made it safely to Palu way , where employees are sheltering in office shelters set up in the staff of their devastation , they passed scenes of courtyard on the city , Mr. Doseba said .
1	While World Vision's staff from Donggala have made it safely to Palu city, where employees are sheltering in tarpaulin shelters set up in the courtyard of their office, they passed scenes of devastation on the way, Mr. Doseba said.	Mr. Doseba said that World Vision workers from Donggala made it safely to Palu City, where they gathered under tarpaulin covers placed in the courtyard of their office, but saw images of the destruction along the way.
0	Even as aid groups began the grim motions of starting the gears of disaster relief, some complained that foreign aid workers with deep expertise were being prevented from traveling to Palu.	Even as aid groups began the grim motions of starting the gears of disaster aid , some complained that foreign relief workers with deep expertise were being prevented from traveling to Palu .
1	Even as aid groups began the grim motions of starting the gears of disaster relief, some complained that foreign aid workers with deep expertise were being prevented from traveling to Palu.	At the time when aid troops were embarking on the uncomfortable task of initiating disaster relief measures, complaints were heard that aid workers from abroad with relevant experience had been warned about the trip to Palu.
0	According to Indonesian regulations, funding, supplies and staffing from overseas can only start flowing if the site of a calamity is declared a national disaster zone.	According to Indonesian regulations , disaster , supplies and staffing from overseas can only start flowing if the site of a zone is declared a national funding calamity .
1	According to Indonesian regulations, funding, supplies and staffing from overseas can only start flowing if the site of a calamity is declared a national disaster zone.	Indonesia's regulations stipulate that the disaster site must first be declared a national disaster area before funding for supplies and the entry of aid workers from overseas can be approved.
0	"""It's still a province level disaster,"" said Aulia Arriani, a spokesperson for the Indonesian Red Cross."	`` It 's still a level spokesperson province , '' said Aulia Arriani , a disaster for the Indonesian Red Cross .
1	"""It's still a province level disaster,"" said Aulia Arriani, a spokesperson for the Indonesian Red Cross."	"Aulia Arriani, a representative of the Indonesian Red Cross, said: ""At the provincial level, it is still a disaster."""
0	"""Once the government says, ""O.K., this is a national disaster,"" we can open for international assistance but there's no status yet."""	`` Once the assistance says , `` O.K. , this is a national government , '' we can open for international disaster but there 's no status yet . ''
1	"""Once the government says, ""O.K., this is a national disaster,"" we can open for international assistance but there's no status yet."""	"""The moment the government declares this to be a national emergency, we can allow aid workers from abroad to enter, but this status has not yet been declared."""
0	As the second night fell on Palu after Friday's earthquake and tsunami, friends and family of those still missing were holding out hope that their loved ones would be the miracles that leaven the bleak story lines of natural disasters.	As the second earthquake fell on Palu after Friday 's family and night , friends and tsunami of those still missing were holding out hope that their loved ones would be the miracles that leaven the bleak story lines of natural disasters .
1	As the second night fell on Palu after Friday's earthquake and tsunami, friends and family of those still missing were holding out hope that their loved ones would be the miracles that leaven the bleak story lines of natural disasters.	On the second night after the Palu earthquake and tsunami, friends and family members of those still missing continued to hope that their loved ones would be among the miracles spread as encouraging news in the media during such cataclysms.
0	On Saturday, a little boy was plucked from a sewer.	On Saturday , a little sewer was plucked from a boy .
1	On Saturday, a little boy was plucked from a sewer.	A young boy was freed from a sewer on Saturday.
0	On Sunday, rescuers freed a woman who had been pinned under rubble for two days with the body of her mother next to her.	On Sunday , rescuers freed a body who had been pinned under rubble for two days with the woman of her mother next to her .
1	On Sunday, rescuers freed a woman who had been pinned under rubble for two days with the body of her mother next to her.	Auxiliary workers rescued a woman on Sunday who had been trapped under rocks next to her mother's lifeless body for two days.
0	Gendon Subandono, the coach of the Indonesian national paragliding team, had trained two of the missing paragliders for the Asian Games, which wrapped up earlier this month in Indonesia.	Gendon Subandono , the month of the Indonesian national team paragliding , had trained two of the missing paragliders for the Asian Games , which wrapped up earlier this coach in Indonesia .
1	Gendon Subandono, the coach of the Indonesian national paragliding team, had trained two of the missing paragliders for the Asian Games, which wrapped up earlier this month in Indonesia.	The trainer of the Indonesian national paragliding team, Gendon Subandono, had trained two of the not yet found paragliders for the Asian Games, who had won in Indonesia earlier this month.
0	"""As a senior in the paragliding field, I have my own emotional burden,"" he said."	`` As a senior in the burden field , I have my own emotional paragliding , '' he said .
1	"""As a senior in the paragliding field, I have my own emotional burden,"" he said."	"He remarked: ""As one of the experts in the world of paragliding, I am particularly emotionally involved""."
0	Mr. Gendon recounted how, in the hours after the news of the Roa Roa Hotel collapse circulated among the paragliding community, he had desperately sent WhatsApp messages to the Palu competitors, who were taking part in the beach festival.	Mr. Gendon recounted how , in the hours after the part of the Roa Roa Hotel community circulated among the paragliding beach , he had desperately sent WhatsApp messages to the Palu competitors , who were taking news in the collapse festival .
1	Mr. Gendon recounted how, in the hours after the news of the Roa Roa Hotel collapse circulated among the paragliding community, he had desperately sent WhatsApp messages to the Palu competitors, who were taking part in the beach festival.	Mr Gendon said he desperately sent WhatsApp messages to those attending the Beach Festival in Palu following the news of the Roa Roa Hotel collapse that was circulating among the paraglider community.
0	His messages, though, only resulted in one gray check mark, rather than a pair of blue checks.	His messages , though , only resulted in one check mark gray , rather than a pair of blue checks .
1	His messages, though, only resulted in one gray check mark, rather than a pair of blue checks.	But he only saw a gray checkmark under his message, not two blue ones.
0	Thieves on Friday morning stole $26,750 from a Brink's worker refilling an ATM at Newport on the Levee, according to a news release from the Newport Police Department.	Thieves on Friday morning stole $ 26,750 from a Brink 's release refilling an ATM at Newport on the Levee , according to a news worker from the Newport Police Department .
1	Thieves on Friday morning stole $26,750 from a Brink's worker refilling an ATM at Newport on the Levee, according to a news release from the Newport Police Department.	According to a headline in the Newport Police Department on Friday morning, thieves stole $ 26,750 from a Brink employee who was reloading an ATM in Newport on the Levee.
0	The car's driver had been emptying an ATM in the entertainment complex and preparing to deliver more money, Det. Dennis McCarthy wrote in the release.	The complex 's driver had been emptying an ATM in the car entertainment and preparing to deliver more release , Det . Dennis McCarthy wrote in the money .
1	The car's driver had been emptying an ATM in the entertainment complex and preparing to deliver more money, Det. Dennis McCarthy wrote in the release.	Detective Dennis McCarthy stated in his report that the driver of the vehicle had stolen the money from an ATM in the entertainment center and was preparing for another money heist.
0	"While he was occupied, another man ""ran up from behind the Brink's employee"" and stole a bag of money meant for delivery."	While he was occupied , another delivery `` ran up from behind the Brink 's employee '' and stole a man of meant bag for money .
1	"While he was occupied, another man ""ran up from behind the Brink's employee"" and stole a bag of money meant for delivery."	"While the Brink employee was busy, another man ""quickly approached him from behind"" and stole one of the money bags that was to be delivered."
0	Witnesses spotted multiple suspects fleeing the scene, according to the release, but police did not specify the number involved in the incident.	Witnesses spotted multiple suspects fleeing the release , according to the number , but police did not specify the incident involved in the scene .
1	Witnesses spotted multiple suspects fleeing the scene, according to the release, but police did not specify the number involved in the incident.	According to the report, eyewitnesses observed several suspects who fled and left the scene, but the police did not provide any information on how many were involved.
0	Anyone with information about their identities should contact Newport police at 859-292-3680.	information with Anyone about their identities should contact Newport police at 859-292-3680 .
1	Anyone with information about their identities should contact Newport police at 859-292-3680.	Anyone who can provide information about their identities should notify the Newport Police Department at 859 292 2680.
0	West, 41, has been nicknamed Ye for some time and used the moniker as the title for his eighth album, which was released in June.	West , 41 , has been nicknamed Ye for some title and used the moniker as the time for his eighth album , which was released in June .
1	West, 41, has been nicknamed Ye for some time and used the moniker as the title for his eighth album, which was released in June.	41-year-old West has been called Ye for some time, and that nickname became the title of his eighth album, released in June.
0	The change comes ahead of his appearance on Saturday Night Live, where he is expected to launch his new album Yandhi.	The appearance comes ahead of his change on Saturday Night Live , where he is expected to launch his new album Yandhi .
1	The change comes ahead of his appearance on Saturday Night Live, where he is expected to launch his new album Yandhi.	The change came before his visit to Saturday Night Live, where his new album will be presented.
0	"He replaces singer Ariana Grande on the show who cancelled for ""emotional reasons,"" the show's creator said."	He replaces singer Ariana Grande on the show who cancelled for `` emotional reasons , '' the creator 's show said .
1	"He replaces singer Ariana Grande on the show who cancelled for ""emotional reasons,"" the show's creator said."	"The host of the show explained that he was coming in place of the singer Ariana Grande, who, because of ""emotional motives"", is not visiting."
0	As well as being an abbreviation of his current professional name, West has previously said the word has religious significance for him.	As well as being an abbreviation of his current professional name , West has previously said the significance has religious word for him .
1	As well as being an abbreviation of his current professional name, West has previously said the word has religious significance for him.	A long time ago, West had stated that the word was not only an abbreviation of his current stage name, but also had a religious meaning for him.
0	"""I believe 'ye' is the most commonly used word in the Bible, and in the Bible it means 'you,'"" West said earlier this year, discussing his album title with radio host Big Boy."	`` I believe 'ye ' is the most commonly used year in the Bible , and in the Bible it means 'you , ' '' West said earlier this title , discussing his radio word with album host Big Boy .
1	"""I believe 'ye' is the most commonly used word in the Bible, and in the Bible it means 'you,'"" West said earlier this year, discussing his album title with radio host Big Boy."	Speaking to radio announcer Big Boy about the title of his album earlier this year, West stated, “As far as I know, 'ye' is the most common word used in the English translation of the Bible, and it stands for 'you'. , well, you '”.
0	It went from Kanye, which means the only one, to just Ye - just being a reflection of our good, our bad, our confused, everything.	It went from Kanye , which means the only one , to just Ye - just being a everything of our good , our bad , our confused , reflection .
1	It went from Kanye, which means the only one, to just Ye - just being a reflection of our good, our bad, our confused, everything.	"""Kanye"", which means ""the only one"", became simply ""Ye"" - i.e. it stands for what is good in us, bad in us, confused in us, for everything."
0	"The album is more of a reflection of who we are."""	The reflection is more of a album of who we are . ''
1	"The album is more of a reflection of who we are."""	"The album reflects who we are, so to speak. """
0	He is one of a number of famous rappers to change their name.	He is one of a name of famous rappers to change their number .
1	He is one of a number of famous rappers to change their name.	There are different rappers who have changed their names.
0	Sean Combs has been variously known as Puff Daddy, P. Diddy or Diddy, but this year announced his preference for the names Love and Brother Love.	Sean Combs has been variously known as Puff Daddy , P. Diddy or Diddy , but this preference announced his year for the names Love and Brother Love .
1	Sean Combs has been variously known as Puff Daddy, P. Diddy or Diddy, but this year announced his preference for the names Love and Brother Love.	Sean Combs was known as Puff Daddy, P. Diddy or Diddy, but this year he announced that he preferred the names Love and Brother Love.
0	A former West collaborator, JAY-Z, has also made do with or without a hyphen and capitals.	A former West hyphen , JAY-Z , has also made do with or without a collaborator and capitals .
1	A former West collaborator, JAY-Z, has also made do with or without a hyphen and capitals.	You can write the name of a former West employee, JAY-Z, with or without a hyphen or capital letters.
0	Mexican President-elect Andres Manuel Lopez Obrador has vowed to never use military force against civilians as the country approaches the 50th anniversary of a bloody reprisal against students.	Mexican President-elect Andres Manuel Lopez Obrador has vowed to never use military anniversary against civilians as the country approaches the 50th reprisal of a bloody force against students .
1	Mexican President-elect Andres Manuel Lopez Obrador has vowed to never use military force against civilians as the country approaches the 50th anniversary of a bloody reprisal against students.	In the run-up to the 50th anniversary of a bloody counter-attack against students in Mexico, the President-elect of Mexico Andres Manuel Lopez Obrador promised not to use the military against the civilian population under any circumstances.
0	Troops fired on a peaceful demonstration at the plaza on Oct. 2, 1968, killing as many as 300 people at a time when leftist student movements were taking root throughout Latin America.	Troops fired on a peaceful plaza at the time on Oct. 2 , 1968 , killing as many as 300 people at a root when leftist demonstration movements were taking student throughout Latin America .
1	Troops fired on a peaceful demonstration at the plaza on Oct. 2, 1968, killing as many as 300 people at a time when leftist student movements were taking root throughout Latin America.	On October 2, 1968, the military used firearms in a peaceful demonstration in the square, killing at least 300 people during a period when left-wing student groups were establishing themselves across Latin America.
0	He has said that unemployment and a lack of educational opportunities draws youth to criminal gangs.	He has said that lack and a unemployment of educational opportunities draws youth to criminal gangs .
1	He has said that unemployment and a lack of educational opportunities draws youth to criminal gangs.	He explained that unemployment and a lack of educational opportunities make young people vulnerable to gangs of criminals.
0	As China becomes more active in artificial intelligence, the U.S. should double the amount it spends on research in the field, says investor and AI practitioner Kai-Fu Lee, who has worked for Google, Microsoft and Apple.	As China becomes more active in artificial intelligence , the U.S. should double the research it spends on amount in the investor , says field and AI practitioner Kai-Fu Lee , who has worked for Google , Microsoft and Apple .
1	As China becomes more active in artificial intelligence, the U.S. should double the amount it spends on research in the field, says investor and AI practitioner Kai-Fu Lee, who has worked for Google, Microsoft and Apple.	The US should diverge its research budget for artificial intelligence because China is becoming more and more active in this area, said Kai-Fu Lee, AI investor and expert who has worked for Google, Microsoft and Apple.
0	The comments come after various parts of the U.S. government have made AI announcements, even as the U.S. overall lacks a formal AI strategy.	The comments come after various parts of the U.S. strategy have made AI announcements , even as the U.S. overall lacks a formal AI government .
1	The comments come after various parts of the U.S. government have made AI announcements, even as the U.S. overall lacks a formal AI strategy.	The remarks came after several US government officials spoke out about artificial intelligence, even though the US does not yet have an official overall strategy in this area.
0	Meanwhile, China introduced its plan last year: it's aiming to be No.1 in AI innovation by 2030.	Meanwhile , China introduced its innovation last plan : it 's aiming to be No.1 in AI year by 2030 .
1	Meanwhile, China introduced its plan last year: it's aiming to be No.1 in AI innovation by 2030.	China, on the other hand, announced its plan last year: China's goal is to be the frontrunner in AI innovation by 2030.
0	"""Double the AI research budget would be a good start, given that all other countries are so much farther behind U.S., and we're looking for the next breakthrough in AI,"" said Lee."	`` Double the AI breakthrough budget would be a good research , given that all other countries are so much farther behind U.S. , and we 're looking for the next start in AI , '' said Lee .
1	"""Double the AI research budget would be a good start, given that all other countries are so much farther behind U.S., and we're looking for the next breakthrough in AI,"" said Lee."	"Lee said, ""A good first step would be to double the funding for AI research given that all other nations are lagging far behind the US and the next big thing is being looked for in AI."""
0	Doubling funding could double the chances that the next big AI achievement will be made in the U.S., Lee told CNBC in an interview this week.	Doubling funding could double the chances that the next big AI interview will be made in the U.S. , Lee told CNBC in an week this achievement .
1	Doubling funding could double the chances that the next big AI achievement will be made in the U.S., Lee told CNBC in an interview this week.	With a budget twice as high, the chance of the next big hit in AI in the US might be twice as high, Lee said in response to questions from CNBC this week.
0	"Lee, whose book ""AI Superpowers: China, Silicon Valley and the New World Order"" was published this month by Houghton Mifflin Harcourt, is CEO of Sinovation Ventures, which has invested in one of the most prominent AI companies in China, Face++."	Lee , whose month `` AI Superpowers : China , Silicon Valley and the New World Order '' was published this book by Houghton Mifflin Harcourt , is CEO of Sinovation Ventures , which has invested in one of the most prominent AI companies in China , Face++ .
1	"Lee, whose book ""AI Superpowers: China, Silicon Valley and the New World Order"" was published this month by Houghton Mifflin Harcourt, is CEO of Sinovation Ventures, which has invested in one of the most prominent AI companies in China, Face++."	Lee is the author of the book AI Superpowers: China, Silicon Valley and the New World Order, published this month by Houghton Mifflin Harcourt, and CEO of Sinovation Ventures, which has invested money in one of the most important AI companies in China, Face ++.
